row_id,cgid,label,description
1706,15706,RO,Read Only
1707,15707,RO,Read Only
1708,15708,UCO,UCO
1709,15709,RNs,RN
1710,15710,RN,Read Only
1711,15711,PCT,PCT/NA
1712,15712,RN,
1713,15713,RRT,Read Only
1714,15714,RO,Read Only
1715,15715,MDs,Read Only
1716,15716,MD,
1717,15717,RN,RN
1718,15718,UCO,UCO
1719,15719,MedSt,
1720,15720,RO,Read Only
1721,15721,RPH,
1722,15722,MD,Read Only
1723,15723,SRT,
1724,15724,MD,
1725,15725,PCT,PCT/NA
1726,15726,St,
1727,15727,Res,Resident/Fellow/PA/NP
1728,15728,PCT,PCT/NA
1729,15729,CoWker,
1730,15730,Res,Resident/Fellow/PA/NP
1731,15731,Rehab,Rehabilitation
1732,15732,Res,Resident/Fellow/PA/NP
1733,15733,MD,Attending
1734,15734,,
1735,15735,MD,
1736,15736,RPH,Pharmacist
1737,15737,MD,
1738,15738,Res,Resident/Fellow/PA/NP
1739,15739,MD,Attending
1740,15740,Res,Resident/Fellow/PA/NP
1741,15741,RN,RN
1742,15742,RO,Read Only
1743,15743,MD,
1744,15744,RT,Respiratory
1745,15745,RPH,Pharmacist
1746,15746,RN,RN
1747,15747,MD,
1748,15748,RN,PCT/NA
1749,15749,RO,Read Only
1750,15750,MDs,Resident/Fellow/PA/NP
1751,15751,MD,Attending
1752,15752,RO,Read Only
1753,15753,MD,
1754,15754,RO,Read Only
1755,15755,RO,Read Only
1756,15756,RO,Read Only
1757,15757,St,
1758,15758,RO,Read Only
1759,15759,MD,
1760,15760,MD,
1761,15761,RO,Read Only
1762,15762,RN,
1763,15763,RO,Read Only
1764,15764,RN,
1765,15765,RO,Read Only
1766,15766,MDs,Resident/Fellow/PA/NP
1767,15767,RN,RN
1768,15768,RO,Read Only
1769,15769,RPh,Pharmacist
1770,15770,RO,Read Only
1771,15771,RO,Read Only
1772,15772,MD,Read Only
1773,15773,Res,Resident/Fellow/PA/NP
1774,15774,Res,Resident/Fellow/PA/NP
1775,15775,MD,
1776,15776,Res,Resident/Fellow/PA/NP
1777,15777,Res,Resident/Fellow/PA/NP
1778,15778,MDS,Resident/Fellow/PA/NP
1779,15779,MD,
1780,15780,RO,Read Only
1781,15781,RO,Read Only
1782,15782,studen,
1783,15783,SRT,
1784,15784,RRT,Read Only
1785,15785,RO,Read Only
1786,15786,Res,Resident/Fellow/PA/NP
1787,15787,MD,
1788,15788,MD,
1789,15789,UCO,UCO
1790,15790,MD,Attending
1791,15791,Res,Resident/Fellow/PA/NP
1792,15792,Rehab,Rehabilitation
1793,15793,DRM,
1794,15794,MD,
1795,15795,RN,RN
1796,15796,RRT,
1797,15797,MD,
1798,15798,ISOPS,Administrator
1799,15799,RN,RN
1800,15800,RO,Read Only
1801,15801,RO,Read Only
1802,15802,Res,Resident/Fellow/PA/NP
1803,15803,RN,RN
1804,15804,RO,Read Only
1805,15805,RN,RN
1806,15806,RO,Read Only
1807,15807,RRT,Respiratory
1808,15808,RN,
1809,15809,RN,Read Only
1810,15810,RN,
1811,15811,RO,Read Only
1812,15812,RN,
1813,15813,RO,Read Only
1814,15814,RN,RN
1815,15815,RN,RN
1816,15816,RN,RN
1817,15817,RO,Read Only
1818,15818,LICSW,
1819,15819,RN,Read Only
1820,15820,RO,Read Only
1821,15821,RN,
1822,15822,RN,RN
1823,15823,RN,
1824,15824,RN,
1825,15825,MD,Attending
1826,15826,Rehab,Rehabilitation
1827,15827,RN,RN
1828,15828,Res,Resident/Fellow/PA/NP
1829,15829,PCT,UCO
1830,15830,RN,RN
1831,15831,UCO,
1832,15832,RO,Read Only
1833,15833,RN,RN
1834,15834,RRT,Respiratory
1835,15835,RPh,
1836,15836,RO,Read Only
1837,15837,RO,Read Only
1838,15838,RN,
1839,15839,RO,Read Only
1840,15840,RO,Read Only
1841,15841,RN,
1842,15842,Rehab,Rehabilitation
1843,15843,RN,RN
1844,15844,RO,Read Only
1845,15845,MD,Attending
1846,15846,RO,Read Only
1847,15847,"MD,PhD",Attending
1848,15848,RO,Read Only
1849,15849,MedStu,Resident/Fellow/PA/NP
1850,15850,MD,
1851,15851,RO,Read Only
1852,15852,MD,Attending
1853,15853,Res,Resident/Fellow/PA/NP
1854,15854,Res,Resident/Fellow/PA/NP
1855,15855,PCT,PCT/NA
1856,15856,dht,Read Only
1857,15857,Res,Resident/Fellow/PA/NP
1858,15858,RN,RN
1859,15859,CM,Case Manager
1860,15860,Rehab,Rehabilitation
1861,15861,Res,Resident/Fellow/PA/NP
1862,15862,Res,Resident/Fellow/PA/NP
1863,15863,RO,Read Only
1864,15864,Res,Resident/Fellow/PA/NP
1865,15865,Res,Resident/Fellow/PA/NP
1866,15866,PCT,PCT/NA
1867,15867,Rehab,Rehabilitation
1868,15868,Res,Resident/Fellow/PA/NP
1869,15869,RO,Read Only
1870,15870,Res,Resident/Fellow/PA/NP
1871,15871,RPH,Pharmacist
1872,15872,PC,Pastoral Care
1873,15873,MD,
1874,15874,RO,Read Only
1875,15875,Res,Resident/Fellow/PA/NP
1876,15876,RT,Respiratory
1877,15877,PC,Pastoral Care
1878,15878,RN,RN
1879,15879,RN,RN
1880,15880,RD,Dietitian
1881,15881,RO,Read Only
1882,15882,RN,RN
1883,15883,RO,Read Only
1884,15884,PCT,PCT/NA
1885,15885,Res,Resident/Fellow/PA/NP
1886,15886,RO,Read Only
1887,15887,RO,Read Only
1888,15888,RO,Read Only
1889,15889,Res,Resident/Fellow/PA/NP
1890,15890,Res,Resident/Fellow/PA/NP
1891,15891,Res,Resident/Fellow/PA/NP
1892,15892,Res,Resident/Fellow/PA/NP
1893,15893,RPH,Pharmacist
1894,15894,RPh,
1895,15895,RO,Read Only
1896,15896,Res,Resident/Fellow/PA/NP
1897,15897,RN,RN
1898,15898,MD,
1899,15899,MD,
1900,15900,RN,RN
1901,15901,MD,
1902,15902,RO,Read Only
1903,15903,RRT,
1904,15904,MDs,
1905,15905,MDs,Resident/Fellow/PA/NP
1906,15906,RO,Read Only
1907,15907,CoWker,PCT/NA
1908,15908,RRT,
1909,15909,MD,
1910,15910,UCO,UCO
1911,15911,Res,Resident/Fellow/PA/NP
1912,15912,RO,Read Only
1913,15913,Res,Resident/Fellow/PA/NP
1914,15914,Res,Resident/Fellow/PA/NP
1915,15915,Res,Resident/Fellow/PA/NP
1916,15916,RN,
1917,15917,RRT,
1918,15918,RN,Read Only
1919,15919,RN,RN
1920,15920,RO,Read Only
1921,15921,UCO,Read Only
1922,15922,RN,RN
1923,15923,MDs,
1924,15924,RPh,
1925,15925,Res,Resident/Fellow/PA/NP
1926,15926,Res,Resident/Fellow/PA/NP
1927,15927,RO,Read Only
1928,15928,RN,RN
1929,15929,RRT,
1930,15930,RN,
1931,15931,RN,
1932,15932,MDs,
1933,15933,MD,
1934,15934,MD,
1935,15935,RN,RN
1936,15936,RO,Read Only
1937,15937,RO,Read Only
1938,15938,NP,Read Only
1939,15939,UCO,
1940,15940,RO,Read Only
1941,15941,MDS,Resident/Fellow/PA/NP
1942,15942,RO,Read Only
1943,15943,MD,Attending
1944,15944,MD,
1945,15945,MD,
1946,15946,MDs,
1947,15947,RO,Read Only
1948,15948,MD,Attending
2353,16299,MD,
2354,16300,Res,Resident/Fellow/PA/NP
2355,16301,MD,
2356,16302,RN,RN
2357,16303,Stu,
2358,16304,MS,
2359,16305,RO,Read Only
2360,16306,Res,Resident/Fellow/PA/NP
2361,16307,RN,RN
2362,16308,RO,Read Only
2363,16309,RO,Read Only
2364,16310,Res,Resident/Fellow/PA/NP
2365,16311,RN,RN
2366,16312,MD,
2367,16313,Res,Resident/Fellow/PA/NP
2368,16314,Res,Resident/Fellow/PA/NP
2369,16315,MD,Attending
2370,16316,RS,Read Only
2371,16317,Res,Resident/Fellow/PA/NP
2372,16318,RD,Dietitian
2373,16319,SW,Social Worker
2374,16320,Res,Resident/Fellow/PA/NP
2375,16321,MD,
2376,16322,MDs,
2377,16323,MDs,Read Only
2378,16324,RO,Read Only
2379,16325,RO,Read Only
2380,16326,RN,RN
2381,16327,RN,RN
2382,16328,RO,Read Only
2383,16329,Res,Resident/Fellow/PA/NP
2384,16330,Res,Resident/Fellow/PA/NP
2385,16331,MS,Dietitian
2386,16332,Res,Resident/Fellow/PA/NP
2387,16333,RN,RN
2388,16334,RO,Read Only
2389,16335,RN,RN
2390,16336,LICSW,
2391,16337,Res,Resident/Fellow/PA/NP
2392,16338,MD,
2393,16339,RN,RN
2394,16340,PCT,PCT/NA
2395,16341,SW,Social Worker
2396,16342,Res,Resident/Fellow/PA/NP
2397,16343,Res,Resident/Fellow/PA/NP
2398,16344,Res,Resident/Fellow/PA/NP
2399,16345,MD,
2400,16346,Res,Resident/Fellow/PA/NP
2401,16347,Res,Resident/Fellow/PA/NP
2402,16348,MD,Attending
2403,16349,Res,Resident/Fellow/PA/NP
2404,16350,Res,Resident/Fellow/PA/NP
2405,16351,RT,Respiratory
2406,16352,MD,Attending
2407,16353,MS,Resident/Fellow/PA/NP
2408,16354,Res,Resident/Fellow/PA/NP
2409,16355,MDs,
2410,16356,RRT,Respiratory
2411,16357,MD,
2412,16358,Res,Resident/Fellow/PA/NP
2413,16359,Res,Resident/Fellow/PA/NP
2414,16360,Res,Resident/Fellow/PA/NP
2415,16361,Res,Resident/Fellow/PA/NP
2416,16362,Res,Resident/Fellow/PA/NP
2417,16363,RO,Read Only
2418,16364,MD,
2419,16365,Admin,Administrator
2420,16366,MD,Attending
2421,16367,RN,
2422,16368,Res,Resident/Fellow/PA/NP
2423,16369,Res,Resident/Fellow/PA/NP
2424,16370,RO,Read Only
2425,16371,SW,Social Worker
2426,16372,PC,Pastoral Care
2427,16373,Res,Resident/Fellow/PA/NP
2428,16374,MD,Attending
2429,16375,Res,Resident/Fellow/PA/NP
2430,16376,RPh,Read Only
2431,16377,Res,Resident/Fellow/PA/NP
2432,16378,UCO,
2433,16379,RO,Read Only
2434,16380,RO,Read Only
2435,16381,RO,Read Only
2436,16382,Res,Resident/Fellow/PA/NP
2437,16383,MD,Attending
2438,16384,MDs,Read Only
2439,16385,MD,
2440,16386,PCT,PCT/NA
2441,16387,RD,Dietitian
2442,16388,DI,
2443,16389,MD,
2444,16390,MD,Read Only
2445,16391,MD,
2446,16392,RO,Read Only
2447,16393,MD,
2448,16394,MD,
2449,16395,RN,
2450,16396,MD,Resident/Fellow/PA/NP
2451,16397,RD,Dietitian
2452,16398,Res,Resident/Fellow/PA/NP
2453,16399,LICSW,Social Worker
2454,16400,Res,Resident/Fellow/PA/NP
2455,16401,Res,Resident/Fellow/PA/NP
2456,16402,PC,Pastoral Care
2457,16403,St,
2458,16404,Res,Resident/Fellow/PA/NP
2459,16405,RO,Read Only
2460,16406,Res,Resident/Fellow/PA/NP
2461,16407,Res,Resident/Fellow/PA/NP
2462,16408,Res,Resident/Fellow/PA/NP
2463,16409,Res,Resident/Fellow/PA/NP
2464,16410,RO,Read Only
2465,16411,CM,Case Manager
2466,16412,RN,RN
2467,16413,RO,Read Only
2468,16414,RO,Read Only
2469,16415,MD,Attending
2470,16416,RO,Read Only
2471,16417,RN,RN
2472,16418,PCT,PCT/NA
2473,16419,RD,Dietitian
2474,16420,Res,Resident/Fellow/PA/NP
2475,16421,Res,Resident/Fellow/PA/NP
2476,16422,RO,Read Only
2477,16423,RPH,Pharmacist
2478,16424,Res,Resident/Fellow/PA/NP
2479,16425,Co-Wkr,
2480,16426,RN,
2481,16427,RN,
2482,16428,UA,
2483,16429,RO,Read Only
2484,16430,RTStu,Respiratory
2485,16431,RO,Read Only
2486,16432,RO,Read Only
2487,16433,RN,
2488,16434,CsMngm,
2489,16435,RN,
2490,16436,RN,RN
2491,16437,RO,Read Only
2492,16438,MDs,Resident/Fellow/PA/NP
2493,16439,RO,Read Only
2494,16440,Res,Resident/Fellow/PA/NP
2495,16441,RO,Read Only
2496,16442,Res,Resident/Fellow/PA/NP
2497,16443,Res,Resident/Fellow/PA/NP
2498,16444,RO,Read Only
2499,16445,RO,Read Only
2500,16446,RRT,Read Only
2501,16447,SRT,
2502,16448,MD,
2503,16449,RN,
2504,16450,PhD,
2505,16451,Res,Resident/Fellow/PA/NP
2506,16452,RPh,
2507,16453,Rehab,Rehabilitation
2508,16454,Res,Resident/Fellow/PA/NP
2509,16455,Res,Resident/Fellow/PA/NP
2510,16456,Res,Resident/Fellow/PA/NP
2511,16457,RN,RN
2512,16458,MD,Read Only
2513,16459,MD,
2514,16460,Res,Resident/Fellow/PA/NP
2515,16461,Res,Resident/Fellow/PA/NP
2516,16462,MD,
2517,16463,Res,Resident/Fellow/PA/NP
2518,16464,Res,Resident/Fellow/PA/NP
2519,16465,UCO,UCO
2520,16466,PCT,PCT/NA
2521,16467,RO,Read Only
2522,16468,Res,Resident/Fellow/PA/NP
2523,16469,MD,
2524,16470,Res,Resident/Fellow/PA/NP
2525,16471,Res,Resident/Fellow/PA/NP
2526,16472,Res,Resident/Fellow/PA/NP
2527,16473,CM,Case Manager
2528,16474,SW,Social Worker
2529,16475,MD,
2530,16476,UCO,UCO
2531,16477,Res,Resident/Fellow/PA/NP
2532,16478,Res,Resident/Fellow/PA/NP
2533,16479,RO,Read Only
2534,16480,RO,Read Only
2535,16481,MD,
2044,16482,Res,Resident/Fellow/PA/NP
2045,16483,Res,Resident/Fellow/PA/NP
2046,16484,NA,UCO
2047,16485,MD,
2048,16486,MDs,Resident/Fellow/PA/NP
2049,16487,MD,Read Only
2050,16488,PCT,
2051,16489,MD,Resident/Fellow/PA/NP
2052,16490,RO,Read Only
2053,16491,MD,
2054,16492,UCO,UCO
2055,16493,Nurse,RN
2056,16494,MDs,Read Only
2057,16495,CM,Case Manager
2058,16496,Res,Resident/Fellow/PA/NP
2059,16497,MD,
2060,16498,COOPST,
2061,16499,RO,Read Only
2062,16500,RN,RN
2063,16501,RA,Research Assistant
2064,16502,Res,Resident/Fellow/PA/NP
2065,16503,PC,Pastoral Care
2066,16504,CM,Case Manager
2067,16505,Rehab,Rehabilitation
2068,16506,Rehab,Rehabilitation
2069,16507,MD,Attending
2070,16508,MD,Read Only
2071,16509,MD,
2072,16510,RRT,Respiratory
2073,16511,RO,Read Only
2074,16512,MS,
2075,16513,RO,Read Only
2076,16514,RPh,
2077,16515,Res,Resident/Fellow/PA/NP
2078,16516,MD,Resident/Fellow/PA/NP
2079,16517,MD,
2080,16518,RPH,Read Only
2081,16519,MD,
2082,16520,RRT,Respiratory
2083,16521,Res,Resident/Fellow/PA/NP
2084,16522,RO,Read Only
2085,16523,NP,
2086,16524,RN,
2087,16525,RN,
2088,16526,RN,RN
2089,16527,PCT,
2090,16528,PC,Pastoral Care
2091,16529,Res,Resident/Fellow/PA/NP
2092,16530,RN,RN
2093,16531,SW,Social Worker
2094,16532,Res,Resident/Fellow/PA/NP
2095,16533,Res,Resident/Fellow/PA/NP
2096,16534,RN,RN
2097,16535,Res,Resident/Fellow/PA/NP
2536,16536,Res,Resident/Fellow/PA/NP
2537,16537,Res,Resident/Fellow/PA/NP
2538,16538,CM,Case Manager
2539,16539,Res,Resident/Fellow/PA/NP
2540,16540,RO,Read Only
2541,16541,Res,Resident/Fellow/PA/NP
2542,16542,RN,RN
2543,16543,Res,Resident/Fellow/PA/NP
2544,16544,Res,Resident/Fellow/PA/NP
2545,16545,MD,Attending
2546,16546,Res,Resident/Fellow/PA/NP
2547,16547,Res,Resident/Fellow/PA/NP
2548,16548,Res,Resident/Fellow/PA/NP
2549,16549,RO,Read Only
2550,16550,CM,Case Manager
2551,16551,RO,Read Only
2552,16552,RN,Read Only
2553,16553,Res,Resident/Fellow/PA/NP
2554,16554,RO,Read Only
2555,16555,RD,Dietitian
2556,16556,PC,Pastoral Care
2557,16557,MD,
2558,16558,Res,Resident/Fellow/PA/NP
2559,16559,Res,Resident/Fellow/PA/NP
2560,16560,RN,
2561,16561,MD,Attending
2562,16562,UCO,UCO
2563,16563,MD,Attending
2564,16564,MD,Resident/Fellow/PA/NP
2565,16565,Res,Resident/Fellow/PA/NP
2566,16566,DataMg,
2567,16567,RO,Read Only
2568,16568,CM,Case Manager
2569,16569,Res,Resident/Fellow/PA/NP
2570,16570,Res,Resident/Fellow/PA/NP
2571,16571,RN,Read Only
2572,16572,UCO,UCO
2573,16573,Res,Resident/Fellow/PA/NP
2574,16574,UCO,UCO
2575,16575,MDs,Resident/Fellow/PA/NP
2576,16576,Res,Resident/Fellow/PA/NP
2577,16577,CM,Case Manager
2578,16578,Res,Resident/Fellow/PA/NP
2579,16579,Res,Resident/Fellow/PA/NP
2580,16580,MD,Attending
2581,16581,RN,RN
2582,16582,Rehab,Rehabilitation
2583,16583,Res,Resident/Fellow/PA/NP
2584,16584,MD,Attending
2585,16585,RPH,Pharmacist
2586,16586,RN,RN
2587,16587,MD,
2588,16588,Res,Resident/Fellow/PA/NP
2589,16589,MedStu,
2590,16590,RO,Read Only
2591,16591,RO,Read Only
2592,16592,SN,
2593,16593,RN,RN
2594,16594,MD,
2595,16595,RO,Read Only
2596,16596,MSIV,
2597,16597,RT,Respiratory
2598,16598,Res,Resident/Fellow/PA/NP
2599,16599,Res,Resident/Fellow/PA/NP
2600,16600,RO,Read Only
2601,16601,STD,
2602,16602,Res,Resident/Fellow/PA/NP
2603,16603,RN,RN
2604,16604,RN,RN
2605,16605,Res,Resident/Fellow/PA/NP
2606,16606,PC,Pastoral Care
2607,16607,RO,Read Only
2608,16608,Res,Resident/Fellow/PA/NP
2609,16609,RN,RN
2610,16610,SRT,
2611,16611,Coor,
2612,16612,Res,Resident/Fellow/PA/NP
2613,16613,Res,Resident/Fellow/PA/NP
2614,16614,MD,Attending
2615,16615,Res,Resident/Fellow/PA/NP
2616,16616,Res,Resident/Fellow/PA/NP
2617,16617,RN,RN
2618,16618,MD,Attending
2619,16619,MD,Attending
2620,16620,Res,Resident/Fellow/PA/NP
2621,16621,Res,Resident/Fellow/PA/NP
2622,16622,Res,Resident/Fellow/PA/NP
2623,16623,CM,Case Manager
2624,16624,RO,Read Only
2625,16625,Res,Resident/Fellow/PA/NP
2626,16626,MD,Attending
2627,16627,Res,Resident/Fellow/PA/NP
2628,16628,Res,Resident/Fellow/PA/NP
2629,16629,Res,Resident/Fellow/PA/NP
2630,16630,MD,
2631,16631,RO,Read Only
2632,16632,RO,Read Only
2633,16633,RN,
2634,16634,RN,RN
2635,16635,RO,Read Only
2636,16636,RO,Read Only
2637,16637,MD,
2638,16638,MD,
2639,16639,MS,
2640,16640,PT,
2641,16641,RO,Read Only
2642,16642,RO,Read Only
2643,16643,RN,RN
2644,16644,MS,
2645,16645,MD,Resident/Fellow/PA/NP
2646,16646,RPh,
2647,16647,RO,Read Only
2648,16648,MD,Read Only
2649,16649,RN,RN
2650,16650,Res,Resident/Fellow/PA/NP
2651,16651,Md,
2652,16652,RO,Read Only
2653,16653,MD,
2654,16654,Res,Resident/Fellow/PA/NP
2655,16655,Res,Resident/Fellow/PA/NP
2656,16656,Res,Resident/Fellow/PA/NP
2657,16657,MDs,Resident/Fellow/PA/NP
2658,16658,RN,
2659,16659,RO,Read Only
2660,16660,RN,Read Only
2661,16661,PCT,
2662,16662,RO,Read Only
2663,16663,RO,Read Only
2664,16664,RO,Read Only
2665,16665,RN,
2666,16666,UA,
2667,16667,MD,Attending
2668,16668,RO,Read Only
2669,16669,RO,Read Only
2670,16670,RN,Case Manager
2671,16671,Res,Resident/Fellow/PA/NP
2672,16672,RN,Case Manager
2673,16673,RN,
2674,16674,RN,
2675,16675,MDs,
2676,16676,Studen,
2677,16677,PCT,PCT/NA
2678,16678,Rehab,Rehabilitation
2679,16679,PCT,PCT/NA
2680,16680,Res,Resident/Fellow/PA/NP
2681,16681,MD,Attending
2682,16682,Res,Resident/Fellow/PA/NP
2683,16683,RO,Read Only
2684,16684,Studen,
2685,16685,RO,Read Only
2686,16686,RO,Read Only
2687,16687,MD,Attending
2688,16688,RO,Read Only
2689,16689,RO,Read Only
2690,16690,Rehab,Rehabilitation
2691,16691,Res,Resident/Fellow/PA/NP
2692,16692,Res,Resident/Fellow/PA/NP
2693,16693,PCT,PCT/NA
2694,16694,RN,RN
2695,16695,RO,Read Only
2696,16696,Rehab,Rehabilitation
2697,16697,Res,Resident/Fellow/PA/NP
2698,16698,RO,Read Only
2699,16699,MD,
2700,16700,Res,Resident/Fellow/PA/NP
2701,16701,Res,Resident/Fellow/PA/NP
2702,16702,Res,Resident/Fellow/PA/NP
2703,16703,RT,Respiratory
2704,16704,RN,RN
2705,16705,RO,Read Only
2706,16706,RN,
2707,16707,RN,RN
2708,16708,MD,
2709,16709,RN,RN
2710,16710,Rehab,Rehabilitation
2711,16711,MD,
2712,16712,MD,
2713,16713,MD,
2714,16714,RN,RN
2715,16715,Res,Resident/Fellow/PA/NP
2716,16716,MD,Attending
2717,16717,MSIV,
2718,16718,,
2719,16719,UCO,
2720,16720,RT,Respiratory
2721,16721,MD,Attending
2722,16722,Rehab,Rehabilitation
2723,16723,RN,RN
2724,16724,Res,Resident/Fellow/PA/NP
2725,16725,RD,Dietitian
2726,16726,Res,Resident/Fellow/PA/NP
2727,16727,Res,Resident/Fellow/PA/NP
2728,16728,RN,RN
2729,16729,Rehab,Rehabilitation
2730,16730,Res,Resident/Fellow/PA/NP
5065,19001,RO,Read Only
5066,19002,STD,
5067,19003,MD,
5068,19004,RPh,
5069,19005,MS,
5070,19006,MD,Attending
5071,19007,RO,Read Only
5072,19008,RO,Read Only
5073,19009,MS,
5074,19010,MD,
5075,19011,RO,Read Only
5076,19012,MS,
5077,19013,RO,Read Only
5078,19014,RN,RN
5079,19015,MedStu,
5080,19016,MD,Read Only
5081,19017,RO,Read Only
5082,19018,RO,Read Only
5083,19019,RO,Read Only
5084,19020,MD,
5085,19021,MD,
5086,19022,RO,Read Only
5087,19023,MD,Resident/Fellow/PA/NP
5088,19024,RO,Read Only
5089,19025,MD,Resident/Fellow/PA/NP
5090,19026,UCO,
5091,19027,MD,
5092,19028,RO,Read Only
5093,19029,Stu,
5094,19030,MD,
5095,19031,MD,
5096,19032,MedStu,PCT/NA
5097,19033,RO,Read Only
5098,19034,MD,
5099,19035,MD,Attending
5100,19036,MD,
5101,19037,MD,
5102,19038,MDs,Resident/Fellow/PA/NP
5103,19039,RO,Read Only
5104,19040,RO,Read Only
5105,19041,RO,Read Only
5106,19042,MD,
5107,19043,RO,Read Only
5108,19044,MD,
5109,19045,RPh,
5110,19046,MD,
5111,19047,RN,
5112,19048,NP,
5113,19049,RN,
5114,19050,RN,RN
5115,19051,NP,
5116,19052,PA-C,
5117,19053,RPh,
5118,19054,RO,Read Only
5119,19055,RO,Read Only
5120,19056,RN,RN
5121,19057,MDs,
5122,19058,MS,
5123,19059,CoWker,
5124,19060,RN,
5125,19061,RO,Read Only
5126,19062,RN,RN
5127,19063,RN,RN
5128,19064,MDs,Resident/Fellow/PA/NP
5129,19065,RN,
5130,19066,NP,
5131,19067,RN,
5132,19068,SNNP,
5133,19069,CoWork,
5134,19070,PCA,
5135,19071,RN,
5136,19072,PCA,
5137,19073,RO,Read Only
5138,19074,RO,Read Only
5139,19075,MD,Read Only
5140,19076,RO,Read Only
5141,19077,MD,
5142,19078,RN,
5143,19079,RN,RN
5144,19080,RO,Read Only
5145,19081,RO,Read Only
5146,19082,RO,Read Only
5147,19083,PCT,PCT/NA
5148,19084,RO,Read Only
5149,19085,RN,RN
5150,19086,RO,Read Only
5151,19087,RN,
5152,19088,RO,Read Only
5153,19089,RN,
5154,19090,RN,
5155,19091,RN,
5156,19092,Res,Resident/Fellow/PA/NP
5157,19093,Res,Resident/Fellow/PA/NP
5158,19094,Res,Resident/Fellow/PA/NP
5159,19095,MD,
5160,19096,MD,
5161,19097,RO,Read Only
5162,19098,Res,Resident/Fellow/PA/NP
5163,19099,MDs,Resident/Fellow/PA/NP
5164,19100,Res,Resident/Fellow/PA/NP
5165,19101,RRT,Respiratory
5166,19102,RRTs,
5167,19103,RPH,
5168,19104,RO,Read Only
5169,19105,UCO,UCO
5170,19106,MD,
5171,19107,RN,RN
5172,19108,Rehab,Rehabilitation
5173,19109,RO,Read Only
5174,19110,MD,Resident/Fellow/PA/NP
5175,19111,Res,Resident/Fellow/PA/NP
5176,19112,RO,Read Only
5177,19113,RO,Read Only
5178,19114,Rehab,Rehabilitation
5179,19115,MD,
5180,19116,RN,
4718,19117,RO,Read Only
4719,19118,RN,
4720,19119,Res,Resident/Fellow/PA/NP
4721,19120,RO,Read Only
4722,19121,RN,
4723,19122,MD,
4724,19123,UCO,UCO
4725,19124,Res,Resident/Fellow/PA/NP
4726,19125,MD,
4727,19126,CM,Case Manager
4728,19127,Res,Resident/Fellow/PA/NP
4729,19128,RO,Read Only
4730,19129,RO,Read Only
4731,19130,Res,Resident/Fellow/PA/NP
4732,19131,MD,Attending
4733,19132,MD,Read Only
4734,19133,Res,Resident/Fellow/PA/NP
4735,19134,RO,Read Only
4736,19135,MS,
4737,19136,RO,Read Only
4738,19137,RN,
4739,19138,RO,Read Only
4740,19139,RD,Dietitian
4741,19140,RO,Read Only
4742,19141,RN,RN
4743,19142,CoWker,
4744,19143,MD,
4745,19144,RO,Read Only
4746,19145,Res,Resident/Fellow/PA/NP
4747,19146,RN,RN
4748,19147,MD,
4749,19148,PS,
4750,19149,PCA,
4751,19150,RN,
4752,19151,MD,
4753,19152,RN,RN
4754,19153,CoWkr,PCT/NA
4755,19154,MD,
4756,19155,SNP,
4757,19156,NP,Resident/Fellow/PA/NP
4758,19157,NNP,
4759,19158,MD,Read Only
4760,19159,Res,Resident/Fellow/PA/NP
4761,19160,Res,Resident/Fellow/PA/NP
4762,19161,Res,Resident/Fellow/PA/NP
4763,19162,RO,Read Only
4764,19163,UCO,UCO
4765,19164,Rehab,Rehabilitation
4766,19165,Res,Resident/Fellow/PA/NP
4767,19166,Res,Resident/Fellow/PA/NP
4768,19167,RPH,Pharmacist
4769,19168,Res,Resident/Fellow/PA/NP
4770,19169,RN,RN
4771,19170,RO,Read Only
4772,19171,MD,Attending
4773,19172,Res,Resident/Fellow/PA/NP
4774,19173,RO,Read Only
4775,19174,RN,RN
4776,19175,Res,Resident/Fellow/PA/NP
4777,19176,RO,Read Only
4778,19177,,
4779,19178,MD,Resident/Fellow/PA/NP
4780,19179,StuRN,
4781,19180,Res,Resident/Fellow/PA/NP
4782,19181,CM,Case Manager
4783,19182,Res,Resident/Fellow/PA/NP
4784,19183,Res,Resident/Fellow/PA/NP
5181,19184,Res,Resident/Fellow/PA/NP
5182,19185,Res,Resident/Fellow/PA/NP
5183,19186,Res,Resident/Fellow/PA/NP
5184,19187,RN,RN
5185,19188,Res,Resident/Fellow/PA/NP
5186,19189,Res,Resident/Fellow/PA/NP
5187,19190,Res,Resident/Fellow/PA/NP
5188,19191,Res,Resident/Fellow/PA/NP
5189,19192,MD,Attending
5190,19193,Res,Resident/Fellow/PA/NP
5191,19194,Res,Resident/Fellow/PA/NP
5192,19195,MD,Attending
5193,19196,Rehab,Rehabilitation
5194,19197,Res,Resident/Fellow/PA/NP
5195,19198,Res,Resident/Fellow/PA/NP
5196,19199,MD,
5197,19200,Res,Resident/Fellow/PA/NP
5198,19201,RT,Respiratory
5199,19202,Res,Resident/Fellow/PA/NP
5200,19203,Res,Resident/Fellow/PA/NP
5201,19204,Res,Resident/Fellow/PA/NP
5202,19205,Res,Resident/Fellow/PA/NP
5203,19206,RN,RN
5204,19207,MD,Attending
5205,19208,Res,Resident/Fellow/PA/NP
5206,19209,Res,
5207,19210,RO,Read Only
5208,19211,MD,Read Only
5209,19212,Res,Resident/Fellow/PA/NP
5210,19213,SW,Social Worker
5211,19214,RT,Respiratory
5212,19215,MD,Attending
5213,19216,Res,Resident/Fellow/PA/NP
