row_id,itemid,label,abbreviation,dbsource,linksto,category,unitname,param_type,conceptid
13884,225415,Home with services,Home with services,metavision,chartevents,Case Management,,Text,
13885,225416,Long term care custodial non-Medicare certified,Long term care custodial non-Medicare certified,metavision,chartevents,Case Management,,Checkbox,
13886,225417,Assisted living,Assisted living,metavision,chartevents,Case Management,,Checkbox,
13887,225418,VA hospital,VA hospital,metavision,chartevents,Case Management,,Checkbox,
13888,225419,Hospice inpatient,Hospice inpatient,metavision,chartevents,Case Management,,Checkbox,
13889,225420,Hospice home,Hospice home,metavision,chartevents,Case Management,,Checkbox,
13890,225421,DME,DME,metavision,chartevents,Case Management,,Checkbox,
13891,225422,Transportation,Transportation,metavision,chartevents,Case Management,,Checkbox,
13892,225423,Free care pharmacy ,Free care pharmacy ,metavision,chartevents,Case Management,,Checkbox,
13893,225424,Patient/family/team understand & agree with plan,Patient/family/team understand & agree with plan,metavision,chartevents,Case Management,,Checkbox,
13894,225427,Angiography,Angiography,metavision,procedureevents_mv,5-Imaging,None,Process,
13895,225428,Blakemore D/C,Blakemore D/C,metavision,procedureevents_mv,4-Procedures,None,Process,
13896,225429,Blakemore Inserted,Blakemore Inserted,metavision,procedureevents_mv,4-Procedures,None,Process,
13897,225430,Cardiac Cath,Cardiac Cath,metavision,procedureevents_mv,4-Procedures,None,Process,
13898,225432,Transthoracic Echo,Transthoracic Echo,metavision,procedureevents_mv,5-Imaging,None,Process,
13899,225433,Chest Tube Placed,Chest Tube Placed,metavision,procedureevents_mv,4-Procedures,None,Process,
13900,225434,Colonoscopy,Colonoscopy,metavision,procedureevents_mv,4-Procedures,None,Process,
13901,225436,CRRT Filter Change,CRRT Filter Change,metavision,procedureevents_mv,Dialysis,None,Process,
13902,225437,CSF Culture,CSF Culture,metavision,procedureevents_mv,6-Cultures,None,Process,
13903,225439,Endoscopy,Endoscopy,metavision,procedureevents_mv,4-Procedures,None,Process,
13904,225440,Fluoroscopy,Fluoroscopy,metavision,procedureevents_mv,3-Significant Events,None,Process,
13905,225441,Hemodialysis,Hemodialysis,metavision,procedureevents_mv,4-Procedures,None,Process,
13906,225442,Liver Biopsy,Liver Biopsy,metavision,procedureevents_mv,4-Procedures,None,Process,
13907,225443,Nuclear Medicine,Nuclear Medicine,metavision,procedureevents_mv,3-Significant Events,None,Process,
13908,225444,Pan Culture,Pan Culture,metavision,procedureevents_mv,6-Cultures,None,Process,
13909,225445,Paracentesis,Paracentesis,metavision,procedureevents_mv,4-Procedures,None,Process,
13910,225446,PEG Insertion,PEG Insertion,metavision,procedureevents_mv,4-Procedures,None,Process,
13911,225447,Percutaneous Drain Insertion,Percutaneous Drain Insertion,metavision,procedureevents_mv,4-Procedures,None,Process,
13912,225448,Percutaneous Tracheostomy,Percutaneous Tracheostomy,metavision,procedureevents_mv,1-Intubation/Extubation,None,Process,
13913,225449,Pericardiocentesis,Pericardiocentesis,metavision,procedureevents_mv,4-Procedures,None,Process,
13914,225450,Radiation Therapy,Radiation Therapy,metavision,procedureevents_mv,4-Procedures,None,Process,
13915,225451,Sputum Culture,Sputum Culture,metavision,procedureevents_mv,6-Cultures,None,Process,
13916,225454,Urine Culture,Urine Culture,metavision,procedureevents_mv,6-Cultures,None,Process,
13917,225456,Ventricular Drain,Ventricular Drain,metavision,procedureevents_mv,3-Significant Events,None,Process,
13918,225457,Abdominal X-Ray,Abdominal X-Ray,metavision,procedureevents_mv,5-Imaging,None,Process,
13919,225459,Chest X-Ray,Chest X-Ray,metavision,procedureevents_mv,5-Imaging,None,Process,
13920,225460,Cervical Spine,Cervical Spine,metavision,procedureevents_mv,5-Imaging,None,Process,
13921,225461,Pelvis,Pelvis,metavision,procedureevents_mv,5-Imaging,None,Process,
13922,225462,Interventional Radiology,Interventional Radiology,metavision,procedureevents_mv,5-Imaging,None,Process,
13923,225463,TLS Spine,TLS Spine,metavision,procedureevents_mv,5-Imaging,None,Process,
13924,225464,Cardioversion/Defibrillation,Cardioversion/Defibrillation,metavision,procedureevents_mv,3-Significant Events,None,Process,
13925,225465,Chest Pain,Chest Pain,metavision,procedureevents_mv,3-Significant Events,None,Process,
13926,225466,Cardiac Arrest,Cardiac Arrest,metavision,procedureevents_mv,3-Significant Events,None,Process,
13927,225467,Chest Opened,Chest Opened,metavision,procedureevents_mv,3-Significant Events,None,Process,
13928,225468,Unplanned Extubation (patient-initiated),Unplanned Extubation (patient-initiated),metavision,procedureevents_mv,1-Intubation/Extubation,None,Process,
13929,225469,OR Received,OR Received,metavision,procedureevents_mv,3-Significant Events,None,Process,
13930,225470,OR Sent,OR Sent,metavision,procedureevents_mv,3-Significant Events,None,Process,
13931,225472,Pneumothorax,Pneumothorax,metavision,procedureevents_mv,3-Significant Events,None,Process,
13932,225474,Fall,Fall,metavision,procedureevents_mv,3-Significant Events,None,Process,
13933,225475,Respiratory Arrest,Respiratory Arrest,metavision,procedureevents_mv,3-Significant Events,None,Process,
13934,225476,Unplanned Line/Catheter Removal (Non-Patient initated),Unplanned Line/Catheter Removal (Non-Patient inita,metavision,procedureevents_mv,3-Significant Events,None,Process,
13935,225477,Unplanned Extubation (non-patient initiated),Unplanned Extubation (non-patient initiated),metavision,procedureevents_mv,1-Intubation/Extubation,None,Process,
13936,225478,Operation,Operation,metavision,procedureevents_mv,3-Significant Events,None,Process,
13937,225479,Thoracentesis,Thoracentesis,metavision,procedureevents_mv,4-Procedures,None,Process,
13938,225485,Insertion kit used (THCEN),Insertion kit used (THCEN),metavision,chartevents,Thoracentesis,,Checkbox,
13939,225486,Hand cleansing prior to procedure (THCEN),Hand cleansing prior to procedure (THCEN),metavision,chartevents,Thoracentesis,,Checkbox,
13940,225487,Barrier precautions in place (THCEN),Barrier precautions in place (THCEN),metavision,chartevents,Thoracentesis,,Text,
13941,225488,Follow-up X-RAY Ordered (THCEN),Follow-up X-RAY Ordered (THCEN),metavision,chartevents,Thoracentesis,,Checkbox,
13942,225489,Site cleansed with ChloraPrep (THCEN),Site cleansed with ChloraPrep (THCEN),metavision,chartevents,Thoracentesis,,Checkbox,
13943,225490,Timeout Performed by (THCEN),Timeout Performed by (THCEN),metavision,chartevents,Thoracentesis,,Text,
13944,225332,Tunneled (Hickman) Tubing Change,Tunneled (Hickman) Tubing Change,metavision,datetimeevents,Access Lines - Invasive,,Date time,
13945,225335,IABP Cap Change,IABP Cap Change,metavision,datetimeevents,Access Lines - Invasive,,Date time,
13946,225336,IABP Change over Wire Date,IABP Change over Wire Date,metavision,datetimeevents,Access Lines - Invasive,,Date time,
13947,225337,IABP Dressing Change,IABP Dressing Change,metavision,datetimeevents,Access Lines - Invasive,,Date time,
13948,225338,IABP Insertion Date,IABP Insertion Date,metavision,datetimeevents,Access Lines - Invasive,,Date time,
13949,225339,IABP Site Appear,IABP Site Appear,metavision,chartevents,Access Lines - Invasive,,Text,
13950,225340,IABP Tubing Change,IABP Tubing Change,metavision,datetimeevents,Access Lines - Invasive,,Date time,
13951,225341,IABP Art. Waveform Appear,IABP Art. Waveform Appear,metavision,chartevents,Access Lines - Invasive,,Text,
13952,225342,IABP Zero/Calibrate,IABP Zero/Calibrate,metavision,chartevents,Access Lines - Invasive,,Checkbox,
13953,225343,Midline Cap Change,Midline Cap Change,metavision,datetimeevents,Access Lines - Invasive,,Date time,
13954,225344,Midline Change over Wire Date,Midline Change over Wire Date,metavision,datetimeevents,Access Lines - Invasive,,Date time,
13955,225345,Midline Dressing Change,Midline Dressing Change,metavision,datetimeevents,Access Lines - Invasive,,Date time,
13956,225346,Midline Insertion Date,Midline Insertion Date,metavision,datetimeevents,Access Lines - Invasive,,Date time,
13957,225347,Midline Site Appear,Midline Site Appear,metavision,chartevents,Access Lines - Invasive,,Text,
13958,225348,Midline Tubing Change,Midline Tubing Change,metavision,datetimeevents,Access Lines - Invasive,,Date time,
13959,225351,PA Catheter Cap Change,PA Catheter Cap Change,metavision,datetimeevents,Access Lines - Invasive,,Date time,
13960,225352,PA Catheter Change over Wire Date,PA Catheter Change over Wire Date,metavision,datetimeevents,Access Lines - Invasive,,Date time,
13961,225353,PA Catheter Dressing Change,PA Catheter Dressing Change,metavision,datetimeevents,Access Lines - Invasive,,Date time,
13962,225354,PA Catheter Insertion Date,PA Catheter Insertion Date,metavision,datetimeevents,Access Lines - Invasive,,Date time,
13963,225355,PA Catheter Site Appear,PA Catheter Site Appear,metavision,chartevents,Access Lines - Invasive,,Text,
13964,225356,PA Catheter Tubing Change,PA Catheter Tubing Change,metavision,datetimeevents,Access Lines - Invasive,,Date time,
13965,225357,PA Catheter Waveform Appear,PA Catheter Waveform Appear,metavision,chartevents,Access Lines - Invasive,,Text,
13966,225358,PA Catheter Zero/Calibrate,PA Catheter Zero/Calibrate,metavision,chartevents,Access Lines - Invasive,,Checkbox,
13967,225367,Pheresis Catheter Cap Change,Pheresis Catheter Cap Change,metavision,datetimeevents,Access Lines - Invasive,,Date time,
13968,225368,Pheresis Catheter Change over Wire Date,Pheresis Catheter Change over Wire Date,metavision,datetimeevents,Access Lines - Invasive,,Date time,
13969,225369,Pheresis Catheter Dressing Change,Pheresis Catheter Dressing Change,metavision,datetimeevents,Access Lines - Invasive,,Date time,
13970,225370,Pheresis Catheter Insertion Date,Pheresis Catheter Insertion Date,metavision,datetimeevents,Access Lines - Invasive,,Date time,
13971,225371,Pheresis Catheter Site Appear,Pheresis Catheter Site Appear,metavision,chartevents,Access Lines - Invasive,,Text,
13972,225372,Pheresis Catheter Tubing Change,Pheresis Catheter Tubing Change,metavision,datetimeevents,Access Lines - Invasive,,Date time,
13973,225375,Indwelling Port (PortaCath) Cap Change,Indwelling Port (PortaCath) Cap Change,metavision,datetimeevents,Access Lines - Invasive,,Date time,
13974,225788,Triple Introducer Dressing Type,Triple Introducer Dressing Type,metavision,chartevents,Access Lines - Invasive,,Text,
13975,225789,Sheath,Sheath,metavision,procedureevents_mv,Access Lines - Invasive,None,Process,
13976,225790,Site cleaned with ChloraPrep(TM) (PICC),Site cleaned with ChloraPrep(TM) (PICC),metavision,chartevents,PICC Line Insertion,,Checkbox,
13977,225792,Invasive Ventilation,Invasive Ventilation,metavision,procedureevents_mv,2-Ventilation,None,Process,
13978,225794,Non-invasive Ventilation,Non-invasive Ventilation,metavision,procedureevents_mv,2-Ventilation,None,Process,
13979,225795,Dextran 40,Dextran 40,metavision,inputevents_mv,Blood Products/Colloids,mL,Solution,
13980,225796,Dextran 70,Dextran 70,metavision,inputevents_mv,Blood Products/Colloids,mL,Solution,
13981,225797,Free Water,Free Water,metavision,inputevents_mv,Fluids/Intake,mL,Solution,
13982,225798,Vancomycin,Vancomycin,metavision,inputevents_mv,Antibiotics,dose,Solution,
13983,225799,Gastric Meds,Gastric Meds,metavision,inputevents_mv,Fluids/Intake,mL,Solution,
13984,225801,Lipids 20%,Lipids 20%,metavision,inputevents_mv,Nutrition - Parenteral,mL,Solution,
13985,225802,Dialysis - CRRT,Dialysis - CRRT,metavision,procedureevents_mv,Dialysis,None,Process,
13986,225803,Dialysis - CVVHD,Dialysis - CVVHD,metavision,procedureevents_mv,Dialysis,None,Process,
13987,225805,Peritoneal Dialysis,Peritoneal Dialysis,metavision,procedureevents_mv,Dialysis,None,Process,
13988,225806,Volume In (PD),Volume In (PD),metavision,chartevents,Dialysis,mL,Numeric,
13989,225807,Volume Out (PD),Volume Out (PD),metavision,chartevents,Dialysis,mL,Numeric,
13990,225809,Dialysis - CVVHDF,Dialysis - CVVHDF,metavision,procedureevents_mv,Dialysis,None,Process,
13991,225810,Dwell Time (Peritoneal Dialysis),Dwell Time (Hours),metavision,chartevents,Dialysis,hour,Numeric,
13992,225811,CV - past medical history,CV - PMH,metavision,chartevents,Adm History/FHPA,,Text,
13993,225813,Baseline pain level,Baseline pain level,metavision,chartevents,Adm History/FHPA,,Text,
13994,225814,Stool Culture,Stool Culture,metavision,procedureevents_mv,6-Cultures,None,Process,
13995,225815,Peritoneal Fluid,Peritoneal Fluid,metavision,procedureevents_mv,3-Significant Events,None,Process,
13996,225816,Wound Culture,Wound Culture,metavision,procedureevents_mv,6-Cultures,None,Process,
13997,225817,BAL Fluid Culture,BAL Fluid Culture,metavision,procedureevents_mv,6-Cultures,None,Process,
13998,225818,Pleural Fluid Culture,Pleural Fluid Culture,metavision,procedureevents_mv,6-Cultures,None,Process,
13999,225819,Brain Death,Brain Death,metavision,procedureevents_mv,3-Significant Events,None,Process,
14000,225820,C-Spine Clearance,C-Spine Clearance,metavision,procedureevents_mv,3-Significant Events,None,Process,
14001,225821,Unplanned Line/Catheter Removal (Patient Initiated),Unplanned Line/Catheter Removal (Patient Initiated,metavision,procedureevents_mv,3-Significant Events,None,Process,
14002,225823,D5 1/2NS,D5 1/2NS,metavision,inputevents_mv,Fluids/Intake,mL,Solution,
14003,225825,D5NS,D5NS,metavision,inputevents_mv,Fluids/Intake,mL,Solution,
14004,225827,D5LR,D5LR,metavision,inputevents_mv,Fluids/Intake,mL,Solution,
14005,225828,LR,LR,metavision,inputevents_mv,Fluids/Intake,mL,Solution,
14006,225830,Multivitamins,Multivitamins,metavision,inputevents_mv,Fluids/Intake,mL,Solution,
14007,225832,Folic Acid,Folic Acid,metavision,inputevents_mv,Medications,mg,Solution,
14008,225833,Thiamine,Thiamine,metavision,inputevents_mv,Medications,mg,Solution,
14009,225834,K Phos,K Phos,metavision,inputevents_mv,Medications,mmol,Solution,
14010,225835,Na Phos,Na Phos,metavision,inputevents_mv,Medications,mmol,Solution,
14011,225837,Acyclovir,Acyclovir,metavision,inputevents_mv,Antibiotics,dose,Solution,
14012,225838,Ambisome,Ambisome,metavision,inputevents_mv,Antibiotics,dose,Solution,
14013,225840,Amikacin,Amikacin,metavision,inputevents_mv,Antibiotics,dose,Solution,
14014,225842,Ampicillin,Ampicillin,metavision,inputevents_mv,Antibiotics,dose,Solution,
14015,225843,Ampicillin/Sulbactam (Unasyn),Ampicillin/Sulbactam (Unasyn),metavision,inputevents_mv,Antibiotics,dose,Solution,
14016,225844,Atovaquone,Atovaquone,metavision,inputevents_mv,Antibiotics,dose,Solution,
14017,225845,Azithromycin,Azithromycin,metavision,inputevents_mv,Antibiotics,dose,Solution,
14018,225847,Aztreonam,Aztreonam,metavision,inputevents_mv,Antibiotics,dose,Solution,
14019,225848,Caspofungin,Caspofungin,metavision,inputevents_mv,Antibiotics,dose,Solution,
14020,225850,Cefazolin,Cefazolin,metavision,inputevents_mv,Antibiotics,dose,Solution,
14021,225851,Cefepime,Cefepime,metavision,inputevents_mv,Antibiotics,dose,Solution,
14022,225853,Ceftazidime,Ceftazidime,metavision,inputevents_mv,Antibiotics,dose,Solution,
14023,225855,Ceftriaxone,Ceftriaxone,metavision,inputevents_mv,Antibiotics,dose,Solution,
14024,225857,Chloroquine,Chloroquine,metavision,inputevents_mv,Antibiotics,dose,Solution,
14025,225859,Ciprofloxacin,Ciprofloxacin,metavision,inputevents_mv,Antibiotics,dose,Solution,
14026,225860,Clindamycin,Clindamycin,metavision,inputevents_mv,Antibiotics,dose,Solution,
14027,225862,Colistin,Colistin,metavision,inputevents_mv,Antibiotics,dose,Solution,
14028,225863,Daptomycin,Daptomycin,metavision,inputevents_mv,Antibiotics,dose,Solution,
14029,225865,Doxycycline,Doxycycline,metavision,inputevents_mv,Antibiotics,dose,Solution,
14030,225866,Erythromycin,Erythromycin,metavision,inputevents_mv,Antibiotics,dose,Solution,
14031,225868,Ethambutol,Ethambutol,metavision,inputevents_mv,Antibiotics,dose,Solution,
14032,225869,Fluconazole,Fluconazole,metavision,inputevents_mv,Antibiotics,dose,Solution,
14033,225871,Foscarnet,Foscarnet,metavision,inputevents_mv,Antibiotics,dose,Solution,
14034,225873,Gancyclovir,Gancyclovir,metavision,inputevents_mv,Antibiotics,dose,Solution,
14035,225875,Gentamicin,Gentamicin,metavision,inputevents_mv,Antibiotics,dose,Solution,
14036,225876,Imipenem/Cilastatin,Imipenem/Cilastatin,metavision,inputevents_mv,Antibiotics,dose,Solution,
14037,225877,Isoniazid,Isoniazid,metavision,inputevents_mv,Antibiotics,dose,Solution,
14038,225879,Levofloxacin,Levofloxacin,metavision,inputevents_mv,Antibiotics,dose,Solution,
14039,225881,Linezolid,Linezolid,metavision,inputevents_mv,Antibiotics,dose,Solution,
14040,225882,Mefloquine,Mefloquine,metavision,inputevents_mv,Antibiotics,dose,Solution,
14041,225883,Meropenem,Meropenem,metavision,inputevents_mv,Antibiotics,dose,Solution,
14042,225884,Metronidazole,Metronidazole,metavision,inputevents_mv,Antibiotics,dose,Solution,
14043,225885,Micafungin,Micafungin,metavision,inputevents_mv,Antibiotics,dose,Solution,
14044,225886,Moxifloxacin,Moxifloxacin,metavision,inputevents_mv,Antibiotics,dose,Solution,
14045,225888,Nafcillin,Nafcillin,metavision,inputevents_mv,Antibiotics,dose,Solution,
14046,225889,Oxacillin,Oxacillin,metavision,inputevents_mv,Antibiotics,dose,Solution,
14047,225890,Penicillin G potassium,Penicillin G potassium,metavision,inputevents_mv,Antibiotics,dose,Solution,
14048,225892,Piperacillin,Piperacillin,metavision,inputevents_mv,Antibiotics,dose,Solution,
14049,225893,Piperacillin/Tazobactam (Zosyn),Piperacillin/Tazobactam (Zosyn),metavision,inputevents_mv,Antibiotics,dose,Solution,
14050,225895,Pyrazinamide,Pyrazinamide,metavision,inputevents_mv,Antibiotics,dose,Solution,
14051,225896,Quinine,Quinine,metavision,inputevents_mv,Antibiotics,dose,Solution,
14052,225897,Ribavirin,Ribavirin,metavision,inputevents_mv,Antibiotics,dose,Solution,
14053,225898,Rifampin,Rifampin,metavision,inputevents_mv,Antibiotics,dose,Solution,
14054,225899,Bactrim (SMX/TMP),Bactrim (SMX/TMP),metavision,inputevents_mv,Antibiotics,dose,Solution,
14055,225900,Dalfopristin/Quinupristin (Synercid),Dalfopristin/Quinupristin (Synercid),metavision,inputevents_mv,Antibiotics,dose,Solution,
14056,225902,Tobramycin,Tobramycin,metavision,inputevents_mv,Antibiotics,dose,Solution,
14057,225903,Valgancyclovir,Valgancyclovir,metavision,inputevents_mv,Antibiotics,dose,Solution,
14058,225905,Voriconazole,Voriconazole,metavision,inputevents_mv,Antibiotics,dose,Solution,
14059,225906,Enoxaparin (Lovenox),Enoxaparin (Lovenox),metavision,inputevents_mv,Medications,dose,Solution,
14060,225907,Famotidine (Pepcid),Famotidine (Pepcid),metavision,inputevents_mv,Medications,dose,Solution,
14061,225908,Fondaparinux,Fondaparinux,metavision,inputevents_mv,Medications,dose,Solution,
14062,225909,Lansoprazole (Prevacid),Lansoprazole (Prevacid),metavision,inputevents_mv,Medications,dose,Solution,
14063,225910,Pantoprazole (Protonix),Pantoprazole (Protonix),metavision,inputevents_mv,Medications,dose,Solution,
14064,225911,Ranitidine (Prophylaxis),Ranitidine (Prophylaxis),metavision,inputevents_mv,Medications,dose,Solution,
14065,225912,Carafate (Sucralfate),Carafate (Sucralfate),metavision,inputevents_mv,Medications,dose,Solution,
14066,225913,Coumadin (Warfarin),Coumadin (Warfarin),metavision,inputevents_mv,Medications,dose,Solution,
14067,225914,Factor VIIa,Factor VIIa,metavision,inputevents_mv,Blood Products/Colloids,mcg,Solution,
14068,225915,Profilnine,Profilnine,metavision,inputevents_mv,Blood Products/Colloids,units,Solution,
14069,225916,TPN w/ Lipids,TPN w/ Lipids,metavision,inputevents_mv,Nutrition - Parenteral,mL,Solution,
14070,225598,Verification of (LP),Verification of (LP),metavision,chartevents,Lumbar Puncture,,Text,
14071,225599,Insertion kit used (LP),Insertion kit used (LP),metavision,chartevents,Lumbar Puncture,,Checkbox,
14072,225601,Hand cleansing prior to procedure (LP),Hand cleansing prior to procedure (LP),metavision,chartevents,Lumbar Puncture,,Checkbox,
14073,225602,Barrier precautions in place (LP),Barrier precautions in place (LP),metavision,chartevents,Lumbar Puncture,,Text,
14074,225607,Hand cleansing prior to procedure (PA Line),Hand cleansing prior (PA Line),metavision,chartevents,PA Line Insertion,,Checkbox,
14075,225608,Insertion kit used (PA line),Insertion kit used (PA line),metavision,chartevents,PA Line Insertion,,Checkbox,
14076,225609,Site cleaned with ChloraPrep(TM) (PA line),Site cleaned ChloraPrep(TM) (PA line),metavision,chartevents,PA Line Insertion,,Checkbox,
14077,225612,Alkaline Phosphate,Alkaline Phosphate,metavision,chartevents,Labs,None,Numeric,
14078,225615,Location (PA line),Location (PA line),metavision,chartevents,PA Line Insertion,,Text,
14079,225622,ZBrain Natiuretic Peptide (BNP),ZBrain Natiuretic Peptide (BNP),metavision,chartevents,Labs,None,Numeric,
14080,225623,Number of attempts require to place line (PA line),Number of attempts require to place line (PA line),metavision,chartevents,PA Line Insertion,,Text,
14081,225624,BUN,BUN,metavision,chartevents,Labs,None,Numeric,
14082,225625,Calcium non-ionized,Calcium non-ionized,metavision,chartevents,Labs,None,Numeric,
14083,225628,CK-MB fraction (%),CK-MB fraction (%),metavision,chartevents,Labs,None,Numeric,
14084,225629,Guidewire (PA Line),Guidewire (PA Line),metavision,chartevents,PA Line Insertion,,Text,
14085,225630,Ultrasound (PA line),Ultrasound (PA line),metavision,chartevents,PA Line Insertion,,Text,
14086,225631,Side (PA line),Side (PA line),metavision,chartevents,PA Line Insertion,,Text,
14087,225632,ZCK-MB,ZCK-MB,metavision,chartevents,Labs,None,Numeric,
14088,225633,Acuity (PA line),Acuity (PA line),metavision,chartevents,PA Line Insertion,,Text,
14089,225634,CK (CPK),CK (CPK),metavision,chartevents,Labs,None,Numeric,
14090,225636,D-Dimer,D-Dimer,metavision,chartevents,Labs,None,Numeric,
14091,225637,Differential-Atyps,Differential-Atyps,metavision,chartevents,Labs,None,Numeric,
14092,225638,Differential-Bands,Differential-Bands,metavision,chartevents,Labs,None,Numeric,
14093,225639,Differential-Basos,Differential-Basos,metavision,chartevents,Labs,None,Numeric,
14094,225640,Differential-Eos,Differential-Eos,metavision,chartevents,Labs,None,Numeric,
14095,225641,Differential-Lymphs,Differential-Lymphs,metavision,chartevents,Labs,None,Numeric,
14096,225642,Differential-Monos,Differential-Monos,metavision,chartevents,Labs,None,Numeric,
14097,225643,Differential-Neuts,Differential-Neuts,metavision,chartevents,Labs,None,Numeric,
14098,225644,ZDigoxin,ZDigoxin,metavision,chartevents,Labs,None,Numeric,
14099,225645,ZPhenytoin (Dilantin),ZPhenytoin (Dilantin),metavision,chartevents,Labs,None,Numeric,
14100,225646,Transparent dressing applied and dated (PA line),Transparent dressing applied  (PA line),metavision,chartevents,PA Line Insertion,,Checkbox,
14101,225647,PA line ordered on POE,PA line ordered on POE,metavision,chartevents,PA Line Insertion,,Checkbox,
14102,225648,Follow-up X-RAYordered (PA Line),Follow-up X-RAY ordered (PA Line),metavision,chartevents,PA Line Insertion,,Checkbox,
14103,225651,Direct Bilirubin,Direct Bilirubin,metavision,chartevents,Labs,None,Numeric,
14104,225655,ZFK506,ZFK506,metavision,chartevents,Labs,None,Numeric,
14105,225656,Freeform Chemistry,Freeform Chemistry,metavision,chartevents,Labs,None,Numeric,
14106,225657,Freeform Coags,Freeform Coags,metavision,chartevents,Labs,None,Numeric,
14107,225658,Freeform Drug Level,Freeform Drug Level,metavision,chartevents,Labs,None,Numeric,
14108,225659,Freeform Enzymes,Freeform Enzymes,metavision,chartevents,Labs,None,Numeric,
14109,225660,Freeform Hematology,Freeform Hematology,metavision,chartevents,Labs,None,Numeric,
14110,225662,ZGentamicin (Peak),ZGentamicin (Peak),metavision,chartevents,Labs,None,Numeric,
14111,225664,Glucose finger stick,Glucose finger stick,metavision,chartevents,Labs,None,Numeric,
14112,225667,Ionized Calcium,Ionized Calcium,metavision,chartevents,Labs,None,Numeric,
14113,225668,Lactic Acid,Lactic Acid,metavision,chartevents,Labs,None,Numeric,
14114,225670,ZLDL measured,ZLDL measured,metavision,chartevents,Labs,None,Numeric,
14115,225671,LDL calculated,LDL calculated,metavision,chartevents,Labs,None,Numeric,
14116,225672,Lipase,Lipase,metavision,chartevents,Labs,None,Numeric,
14117,225674,Mixed Venous O2% Sat,Mixed Venous O2% Sat,metavision,chartevents,Labs,%,Numeric,
14118,225676,ZPhenobarbital,ZPhenobarbital,metavision,chartevents,Labs,None,Numeric,
14119,225677,Phosphorous,Phosphorous,metavision,chartevents,Labs,None,Numeric,
14120,225678,ZPlatelet Count,ZPlatelet Count,metavision,chartevents,Labs,None,Numeric,
14121,225679,ZProcan,ZProcan,metavision,chartevents,Labs,None,Numeric,
14122,225680,ZProcan Napa,ZProcan Napa,metavision,chartevents,Labs,None,Numeric,
14123,225683,ZSed Rate,ZSed Rate,metavision,chartevents,Labs,None,Numeric,
14124,225684,Serum Osmolality,Serum Osmolality,metavision,chartevents,Labs,None,Numeric,
14125,225685,Thiocynate,Thiocynate,metavision,chartevents,Labs,None,Numeric,
14126,225686,ZThrombin,ZThrombin,metavision,chartevents,Labs,None,Numeric,
14127,225688,ZTobramycin (Peak),ZTobramycin (Peak),metavision,chartevents,Labs,None,Numeric,
14128,225689,Insertion kit used (PICC Line),Insertion kit used (PICC Line),metavision,chartevents,PICC Line Insertion,,Checkbox,
14129,225690,Total Bilirubin,Total Bilirubin,metavision,chartevents,Labs,None,Numeric,
14130,225692,Total Granulocyte Count (TGC),Total Granulocyte Count (TGC),metavision,chartevents,Labs,None,Numeric,
14131,225693,Triglyceride,Triglyceride,metavision,chartevents,Labs,None,Numeric,
14132,225694,ZTropinin - T,ZTropinin - T,metavision,chartevents,Labs,None,Numeric,
14133,225695,Uric Acid,Uric Acid,metavision,chartevents,Labs,None,Numeric,
14134,225697,ZVancomycin (Peak),ZVancomycin (Peak),metavision,chartevents,Labs,None,Numeric,
14135,225698,TCO2 (calc) Arterial,TCO2 (calc) Arterial,metavision,chartevents,Labs,None,Numeric,
14136,225700,Immediate complications (CVL),Immediate complications (CVL),metavision,chartevents,CVL Insertion,,Checkbox,
14137,225701,Transparent dressing applied and dated (CVL),Transparent dressing applied  (CVL),metavision,chartevents,CVL Insertion,,Checkbox,
14138,225702,Follow-up chest X-RAY ordered (CVL),Follow-up chest X-RAY ordered (CVL),metavision,chartevents,CVL Insertion,,Checkbox,
14139,225704,Site cleaned with ChloraPrep(TM) (CVL),Site cleaned with ChloraPrep(TM) (CVL),metavision,chartevents,CVL Insertion,,Checkbox,
14140,225705,Hand cleansing prior to procedure (CVL),Hand cleansing prior to procedure (CVL),metavision,chartevents,CVL Insertion,,Checkbox,
14141,225706,Insertion kit used (CVL),Insertion kit used (CVL),metavision,chartevents,CVL Insertion,,Checkbox,
14142,225707,Central Line ordered on POE,Central Line ordered on POE,metavision,chartevents,CVL Insertion,,Checkbox,
14143,225708,Immediate complications (PICC),Immediate complications (PICC),metavision,chartevents,PICC Line Insertion,,Checkbox,
14144,225714,Location (A-Line),Location (A-Line),metavision,chartevents,Arterial Line Insertion,,Text,
14145,225717,Guidewire (A-Line),Guidewire (A-Line),metavision,chartevents,Arterial Line Insertion,,Text,
14146,225718,Ultrasound (A-Line),Ultrasound (A-Line),metavision,chartevents,Arterial Line Insertion,,Text,
14147,225719,Number of operators (A-Line),Number of operators (A-Line),metavision,chartevents,Arterial Line Insertion,,Text,
14148,225721,Acuity (A-Line),Acuity (A-Line),metavision,chartevents,Arterial Line Insertion,,Text,
14149,225722,Arterial Line Tip Cultured,Arterial Line Tip Cultured,metavision,chartevents,Access Lines - Invasive,,Checkbox,
14150,225723,CCO PAC Line Tip Cultured,CCO PAC Line Tip Cultured,metavision,chartevents,Access Lines - Invasive,,Checkbox,
14151,225724,Cordis/Introducer Line Tip Cultured,Cordis/Introducer Line Tip Cultured,metavision,chartevents,Access Lines - Invasive,,Checkbox,
14152,225725,Dialysis Catheter Tip Cultured,Dialysis Catheter Tip Cultured,metavision,chartevents,Access Lines - Invasive,,Checkbox,
